CAM27-2014-02-22-20140222100918-20140222101506-tarid264-frame3797-line1.jpg;0;0;1
CAM22-2014-03-25-20140325114827-20140325115410-tarid319-frame3592-line2.jpg;1;0;0
087_0_1.jpg;0;-1;-1
CAM21-2014-02-14-20140214143930-20140214144906-tarid251-frame6359-line1.jpg;0;0;0
CAM09-2014-03-12-20140312174311-20140312175331-tarid233-frame6531-line1.jpg;1;1;0
CAM20-2014-04-23-20140423161848-20140423163319-tarid92-frame6741-line1.jpg;1;1;0
CAM21-2014-02-14-20140214143930-20140214144906-tarid251-frame6359-line1.jpg;0;0;0
CAM01-2014-02-26-20140226111837-20140226112425-tarid2-frame600-line1.jpg;0;0;0
CAM06-2014-03-28-20140328150751-20140328151351-tarid47-frame1854-line1.jpg;0;1;0
CAM31-2014-03-10-20140310134151-20140310134743-tarid66-frame1061-line1.jpg;1;0;0
CAM14-2014-02-26-20140226114747-20140226115335-tarid23-frame555-line1.jpg;1;0;0
CAM09-2014-03-12-20140312174311-20140312175331-tarid233-frame6531-line1.jpg;1;1;0
CAM14-2014-02-26-20140226114747-20140226115335-tarid23-frame555-line1.jpg;1;0;0
VideoX_6_846_1.jpg;0;-1;1
CAM21-2014-02-15-20140215162246-20140215163134-tarid78-frame598-line1.jpg;0;0;0
CAM08-2014-03-10-20140310131820-20140310132412-tarid313-frame2623-line1.jpg;0;1;0
CAM01-2014-02-26-20140226111837-20140226112425-tarid2-frame600-line1.jpg;0;0;0
184826_0.jpg;1;-1;-1
CAM21-2014-02-15-20140215162246-20140215163134-tarid78-frame598-line1.jpg;0;0;0
CAM17-2014-03-01-20140301104340-20140301104848-tarid120-frame1460-line1.jpg;0;0;0
VideoX_4_569_1.jpg;0;-1;1
VideoX_313_63_2.jpg;0;-1;1
CAM12-2014-03-18-20140318124620-20140318125208-tarid59-frame433-line1.jpg;1;1;0
CAM17-2014-03-01-20140301104340-20140301104848-tarid120-frame1460-line1.jpg;0;0;0
CAM14-2014-02-26-20140226114747-20140226115335-tarid23-frame555-line1.jpg;1;0;0
CAM01-2014-02-26-20140226111837-20140226112425-tarid2-frame600-line1.jpg;0;0;0
CAM17-2014-03-01-20140301104340-20140301104848-tarid120-frame1460-line1.jpg;0;0;0
CAM21-2014-02-15-20140215162246-20140215163134-tarid78-frame598-line1.jpg;0;0;0
CAM21-2014-02-14-20140214143930-20140214144906-tarid251-frame6359-line1.jpg;0;0;0
VideoX_326_185_1.jpg;0;-1;1
CAM14-2014-03-25-20140325110522-20140325111622-tarid528-frame6458-line1.jpg;0;0;0
CAM12-2014-03-01-20140301101120-20140301102456-tarid635-frame5194-line1.jpg;1;1;0
CAM17-2014-02-12-20140212133750-20140212134338-tarid261-frame2294-line1.jpg;1;1;0
VideoX_319_574_2.jpg;0;-1;1
CAM17-2014-04-17-20140417133751-20140417134343-tarid188-frame2219-line2.jpg;0;0;0
VideoX_327_81_1.jpg;0;-1;1
CAM22-2014-03-21-20140321153521-20140321153921-tarid664-frame2622-line2.jpg;0;0;0
CAM06-2014-03-03-20140303132823-20140303133411-tarid9-frame344-line1.jpg;1;0;0
VideoX_3_40_1.jpg;0;-1;1
CAM17-2013-12-23-20131223123514-20131223124102-tarid94-frame2065-line2.jpg;0;0;0
CAM31-2014-03-10-20140310134151-20140310134743-tarid66-frame1061-line1.jpg;1;0;0
CAM30-2014-02-25-20140225150958-20140225151506-tarid90-frame1216-line2.jpg;1;0;0
CAM17-2014-03-03-20140303134349-20140303134937-tarid84-frame1178-line1.jpg;0;1;0
CAM12-2014-03-18-20140318124620-20140318125208-tarid59-frame433-line1.jpg;1;1;0
CAM17-2014-04-17-20140417133751-20140417134343-tarid188-frame2219-line2.jpg;0;0;0
CAM12-2014-03-21-20140321152405-20140321153625-tarid1229-frame6061-line1.jpg;0;1;0
CAM09-2014-03-12-20140312174311-20140312175331-tarid233-frame6531-line1.jpg;1;1;0
CAM31-2014-03-10-20140310134151-20140310134743-tarid66-frame1061-line1.jpg;1;0;0
VideoX_316_82_2.jpg;0;-1;1
CAM17-2013-12-23-20131223123514-20131223124102-tarid94-frame2065-line2.jpg;0;0;0
CAM17-2013-12-23-20131223123514-20131223124102-tarid94-frame2065-line2.jpg;0;0;0
VideoX_411_73_2.jpg;0;-1;-1
CAM22-2014-03-21-20140321153521-20140321153921-tarid664-frame2622-line2.jpg;0;0;0
CAM17-2014-04-17-20140417133751-20140417134343-tarid188-frame2219-line2.jpg;0;0;0
CAM01-2014-03-26-20140326140725-20140326142052-tarid369-frame9095-line1.jpg;1;0;0
CAM30-2014-02-15-20140215163923-20140215164351-tarid54-frame1446-line2.jpg;1;0;0
CAM14-2014-03-25-20140325110522-20140325111622-tarid528-frame6458-line1.jpg;0;0;0
CAM25-2014-03-26-20140326141836-20140326142424-tarid99-frame1741-line3.jpg;0;1;0
VideoX_5_604_1.jpg;0;-1;1
CAM14-2014-03-25-20140325110522-20140325111622-tarid528-frame6458-line1.jpg;0;0;0
CAM22-2014-03-21-20140321153521-20140321153921-tarid664-frame2622-line2.jpg;0;0;0
VideoX_313_162_2.jpg;0;-1;1
CAM13-2014-03-25-20140325111037-20140325111749-tarid20-frame2712-line1.jpg;0;0;0
VideoX_347_7_1.jpg;0;-1;0
CAM13-2014-03-20-20140320160106-20140320160654-tarid70-frame754-line1.jpg;1;0;0
CAM01-2014-03-01-20140301102558-20140301103814-tarid44-frame4178-line1.jpg;0;0;0
CAM17-2014-03-27-20140327104547-20140327105439-tarid33-frame650-line1.jpg;0;0;0
VideoX_4_867_1.jpg;0;-1;1
47285_0.jpg;1;-1;-1
CAM13-2014-03-25-20140325111037-20140325111749-tarid20-frame2712-line1.jpg;0;0;0
CAM01-2014-03-24-20140324134054-20140324135530-tarid190-frame8197-line1.jpg;1;1;0
CAM17-2014-04-22-20140422122438-20140422123325-tarid174-frame3951-line1.jpg;1;1;0
CAM22-2014-03-25-20140325114827-20140325115410-tarid319-frame3592-line2.jpg;1;0;0
TownCentre_161_3273.jpg;-1;-1;1
CAM01-2014-03-01-20140301102558-20140301103814-tarid44-frame4178-line1.jpg;0;0;0
CAM22-2014-03-25-20140325114827-20140325115410-tarid319-frame3592-line2.jpg;1;0;0
CAM13-2014-03-25-20140325111037-20140325111749-tarid20-frame2712-line1.jpg;0;0;0
CAM22-2014-03-21-20140321153921-20140321154405-tarid201-frame1402-line2.jpg;1;0;0
VideoX_6_444_1.jpg;0;-1;1
CAM08-2014-03-03-20140303130423-20140303131015-tarid141-frame2318-line1.jpg;0;1;0
CAM22-2014-04-19-20140419111134-20140419111722-tarid707-frame3569-line2.jpg;1;0;0
VideoX_6_652_1.jpg;0;-1;1
internet_436_5.jpg;-1;1;-1
CAM12-2014-04-24-20140424123619-20140424124211-tarid929-frame3950-line1.jpg;0;0;0
CAM29-2014-03-25-20140325111345-20140325112813-tarid302-frame4428-line2.jpg;0;1;1
CAM01-2014-03-01-20140301102558-20140301103814-tarid44-frame4178-line1.jpg;0;0;0
CAM12-2014-04-24-20140424123619-20140424124211-tarid929-frame3950-line1.jpg;0;0;0
CAM10-2014-03-26-20140326145332-20140326145920-tarid229-frame4228-line1.jpg;1;0;0
VideoX_326_185_1.jpg;0;-1;1
CAM12-2014-04-24-20140424123619-20140424124211-tarid929-frame3950-line1.jpg;0;0;0
CAM01-2014-02-12-20140212130125-20140212131321-tarid270-frame7806-line1.jpg;0;0;0
VideoX_303_448_4.jpg;0;-1;1
CAM12-2014-03-27-20140327103053-20140327104421-tarid860-frame5719-line1.jpg;0;0;0
CAM17-2014-04-23-20140423163414-20140423164018-tarid106-frame2956-line1.jpg;1;0;0
CAM30-2014-02-22-20140222101602-20140222102158-tarid30-frame994-line2.jpg;1;0;0
CAM22-2014-03-25-20140325110647-20140325111254-tarid63-frame473-line2.jpg;0;0;0
