CAM10-2014-04-23-20140423162227-20140423162847-tarid163-frame1954-line1.jpg;0;0;0
i-LID_0042_002.jpg;-1;-1;-1
CAM25-2014-04-22-20140422123345-20140422123909-tarid390-frame3811-line3.jpg;0;1;0
TownCentre_139_2974.jpg;-1;-1;-1
VideoX_5_778_1.jpg;0;-1;1
CAM16-2014-03-01-20140301104345-20140301104933-tarid65-frame1456-line1.jpg;1;0;0
CAM08-2014-02-25-20140225153024-20140225154156-tarid1059-frame7165-line2.jpg;1;0;0
VideoX_344_153_1.jpg;0;-1;0
CAM25-2014-03-28-20140328151642-20140328152146-tarid154-frame859-line3.jpg;0;0;0
VideoX_348_92_1.jpg;0;-1;0
MIT_00614_female_fore.jpg;-1;-1;-1
CAM25-2014-04-24-20140424122739-20140424123335-tarid210-frame2897-line3.jpg;1;0;0
CAM14-2014-02-15-20140215164402-20140215165554-tarid399-frame7759-line1.jpg;0;0;0
CAM11-2013-12-23-20131223123120-20131223123712-tarid25-frame1581-line1.jpg;0;0;0
VideoX_307_47_1.jpg;0;-1;1
CAM01-2014-03-27-20140327100118-20140327101438-tarid3-frame472-line1.jpg;0;0;0
CAM08-2014-03-27-20140327103910-20140327105126-tarid61-frame888-line1.jpg;0;1;0
CAM12-2014-04-17-20140417131402-20140417131954-tarid24-frame331-line1.jpg;1;0;0
VideoX_317_3_1.jpg;0;-1;0
CAM12-2014-02-15-20140215163923-20140215165231-tarid1145-frame7599-line1.jpg;0;0;0
CAM12-2013-12-23-20131223121320-20131223121908-tarid211-frame1631-line1.jpg;0;1;0
CAM14-2014-03-03-20140303131158-20140303131750-tarid49-frame2235-line1.jpg;0;1;0
CAM06-2014-04-23-20140423164449-20140423165037-tarid43-frame1753-line1.jpg;0;0;0
VideoX_317_209_1.jpg;0;-1;0
MIT_00411_male_fore.jpg;-1;-1;-1
VideoX_305_331_1.jpg;0;-1;1
TownCentre_167_3540.jpg;-1;-1;-1
CAM12-2014-04-15-20140415115121-20140415115737-tarid909-frame4081-line1.jpg;0;0;0
CAM16-2013-12-23-20131223121320-20131223121908-tarid29-frame1040-line1.jpg;1;0;0
CAM06-2014-03-21-20140321152630-20140321153218-tarid76-frame2354-line1.jpg;1;0;0
00694_male_back.jpg;0;-1;-1
VideoX_352_247_1.jpg;0;-1;0
CAM22-2014-02-20-20140220172302-20140220172841-tarid105-frame1026-line2.jpg;1;0;0
TownCentre_139_3748.jpg;-1;-1;-1
CAM18-2014-04-22-20140422123533-20140422124045-tarid11-frame283-line1.jpg;1;0;0
VideoX_3_497_1.jpg;0;-1;1
CAM12-2014-03-03-20140303132147-20140303132735-tarid95-frame796-line1.jpg;1;0;0
CAM17-2014-03-27-20140327102911-20140327103807-tarid367-frame6057-line1.jpg;0;0;0
CAM10-2014-04-15-20140415111453-20140415112053-tarid412-frame2502-line1.jpg;0;0;0
MIT_00705_male_fore.jpg;-1;-1;-1
CAM16-2014-03-24-20140324134734-20140324135326-tarid262-frame2863-line1.jpg;0;0;0
CAM12-2014-02-26-20140226111833-20140226112421-tarid858-frame3663-line1.jpg;1;0;0
CAM16-2014-04-15-20140415111401-20140415112053-tarid170-frame3882-line1.jpg;0;0;1
CAM25-2014-02-22-20140222102702-20140222103250-tarid299-frame1613-line3.jpg;1;0;0
CAM01-2014-04-22-20140422123429-20140422125017-tarid180-frame9257-line1.jpg;0;0;0
CAM22-2014-02-14-20140214144251-20140214144846-tarid34-frame793-line2.jpg;0;0;0
CAM29-2014-02-12-20140212130858-20140212131446-tarid481-frame2124-line2.jpg;1;0;0
CAM31-2014-02-14-20140214145004-20140214145536-tarid115-frame2805-line1.jpg;1;0;0
CAM12-2014-02-14-20140214141106-20140214142358-tarid787-frame4632-line1.jpg;0;0;0
TownCentre_141_2521.jpg;-1;-1;-1
VideoX_412_72_1.jpg;0;-1;-1
CAM12-2014-02-25-20140225154153-20140225155501-tarid403-frame3243-line1.jpg;0;0;0
CAM08-2014-04-17-20140417134927-20140417135514-tarid72-frame1138-line1.jpg;0;1;0
TownCentre_141_2809.jpg;-1;-1;-1
CAM01-2014-02-15-20140215161032-20140215162620-tarid68-frame4360-line1.jpg;0;1;1
CAM19-2014-03-26-20140326144807-20140326145359-tarid155-frame2372-line1.jpg;0;0;0
image_3175.jpg;-1;0;1
CAM10-2014-04-15-20140415114521-20140415115129-tarid206-frame2204-line1.jpg;0;0;0
CAM17-2014-03-18-20140318122844-20140318123431-tarid106-frame2397-line1.jpg;0;0;0
VideoX_318_370_1.jpg;0;-1;1
CAM12-2014-03-18-20140318120528-20140318121116-tarid385-frame2926-line1.jpg;0;0;0
VideoX_350_402_2.jpg;0;-1;0
